replicate_id,winner,plus4s_0,plus4s_1,plus4s_2,plus4s_3
1139,2,1,0,0,0
1140,2,1,0,2,0
1141,0,0,0,0,0
1142,1,1,0,0,2
1143,3,0,0,1,0
1144,2,0,1,0,1
1145,2,0,1,0,1
1146,2,0,0,0,0
1147,1,0,1,0,1
1148,0,1,0,0,0
1149,2,1,1,0,0
1150,3,1,1,1,0
1151,2,0,0,1,0
1152,3,0,0,0,0
1153,3,0,1,0,0
1154,1,0,0,0,0
1155,3,0,0,0,1
1156,1,1,0,0,0
1157,1,1,0,0,0
1158,3,0,0,0,1
1159,2,0,0,1,0
1160,3,0,1,0,0
1161,3,1,0,1,1
1162,1,0,0,0,1
1163,0,0,0,2,0
1164,0,0,1,0,0
1165,2,0,0,0,0
1166,3,1,0,0,1
1167,3,0,0,0,0
1168,2,1,0,1,0
1169,0,1,1,0,0
1170,0,1,0,0,0
1171,3,0,0,0,0
1172,0,0,0,0,0
1173,0,1,0,0,1
1174,2,0,0,0,2
1175,0,0,0,0,0
1176,0,0,0,0,0
1177,1,0,0,0,0
1178,0,1,1,0,0
1179,0,1,0,0,1
1180,1,0,0,0,1
1181,3,0,0,0,1
1182,2,0,0,0,0
1183,2,2,1,0,0
1184,3,2,0,0,0
1185,1,1,1,0,1
1186,1,0,1,0,1
1187,3,1,1,0,1
1188,1,0,1,0,0
1189,1,0,2,2,0
1190,3,0,0,1,1
1191,1,0,0,2,2
1192,3,1,1,0,1
1193,3,2,0,0,1
1194,3,1,1,0,0
1195,0,0,0,0,0
1196,3,0,0,0,0
1197,1,0,0,1,1
1198,2,0,0,0,0
1199,2,1,0,1,0
1200,3,0,0,0,0
1201,1,0,1,0,1
1202,3,0,0,0,1
1203,1,0,0,0,0
1204,2,1,1,1,0
1205,1,1,0,1,2
1206,3,0,0,0,0
1207,0,0,1,1,1
1208,3,0,0,1,1
1209,2,0,0,0,0
1210,3,0,0,1,0
1211,0,1,0,0,0
1212,0,0,0,0,0
1213,1,1,1,1,0
1214,0,0,0,0,0
1215,2,0,1,1,0
1216,0,2,0,0,0
1217,0,1,0,0,1
1218,0,1,1,1,0
1219,3,0,0,0,0
1220,2,1,0,0,0
1221,0,0,1,0,0
1222,1,0,2,0,0
1223,2,0,1,1,0
1224,2,1,1,0,0
1225,0,1,0,0,0
1226,3,0,1,0,0
1227,0,2,0,0,0
1228,2,0,0,1,0
1229,1,1,1,0,1
1230,3,1,0,2,0
1231,0,0,1,1,0
1232,3,1,1,0,0
1233,2,0,0,2,1
1234,2,1,0,0,0
1235,0,0,0,0,0
1236,3,0,0,0,0
1237,1,0,0,0,0
1238,2,1,0,0,0
1239,2,0,0,1,1
1240,1,1,0,1,0
1241,2,0,0,1,0
1242,3,0,0,0,0
1243,0,1,0,0,1
1244,1,0,1,0,0
1245,3,0,1,0,0
1246,0,0,0,1,0
1247,0,1,1,0,0
1248,0,1,0,0,0
1249,3,0,1,1,1
1250,1,0,0,0,1
1251,1,0,0,0,0
1252,1,0,0,0,2
1253,3,0,1,2,0
1254,1,0,1,0,0
1255,0,1,0,0,1
1256,1,0,1,0,1
1257,1,0,1,0,0
1258,2,0,0,0,0
1259,1,0,0,0,1
1260,1,0,1,1,0
1261,3,1,0,0,2
1262,0,1,1,0,0
1263,2,1,0,0,1
1264,0,0,0,0,0
1265,3,0,0,0,0
1266,1,0,2,0,0
1267,1,0,1,0,0
1268,0,1,1,0,0
1269,3,0,1,0,0
1270,1,0,0,1,0
1271,1,0,0,0,1
1272,0,1,0,0,0
1273,0,0,0,0,0
1274,2,0,0,0,1
1275,2,0,0,1,1
1276,1,1,0,0,0
1277,2,0,0,0,1
1278,3,0,0,1,1
1279,3,0,1,0,2
1280,2,1,0,1,0
1281,2,1,0,0,1
1282,3,0,1,1,1
1283,1,1,0,0,1
1284,0,0,1,0,1
1285,0,2,0,0,0
1286,3,1,0,0,0
1287,3,0,0,0,0
1288,1,0,0,1,0
1289,3,0,1,1,0
1290,0,1,1,0,0
1291,2,1,0,0,0
1292,1,0,0,1,0
1293,1,0,0,0,1
1294,1,0,1,0,0
1295,3,2,0,0,0
1296,3,0,0,0,0
1297,0,1,1,0,2
1298,0,0,0,0,2
1299,3,1,0,1,1
1300,1,0,0,0,0
1301,1,0,0,1,0
1302,1,0,1,0,1
1303,0,1,0,0,1
1304,3,2,0,0,0
1305,2,0,1,1,0
1306,0,1,0,0,0
1307,1,0,0,1,0
1308,2,2,0,0,0
1309,1,0,0,1,0
1310,1,0,0,1,0
1311,3,1,0,0,0
1312,2,0,0,1,0
1313,3,0,0,0,0
1314,2,0,0,0,0
1315,1,1,0,0,0
1316,2,0,0,1,1
1317,2,0,0,0,1
1318,0,0,0,0,0
1319,3,0,1,0,0
1320,3,0,0,0,0
1321,1,0,0,0,0
1322,0,0,1,1,0
1323,1,0,0,0,0
1324,0,0,0,0,0
1325,1,0,2,0,0
1326,1,0,1,1,0
1327,1,1,0,0,1
1328,2,0,1,1,0
1329,0,0,0,0,0
1330,3,1,1,1,0
1331,0,0,1,0,0
1332,2,0,0,0,0
1333,3,0,0,0,1
1334,2,0,0,0,0
1335,1,0,0,0,1
1336,2,1,0,0,1
1337,0,0,0,2,1
1338,3,0,0,0,0
1339,3,0,0,1,1
1340,2,0,0,0,0
1341,0,0,0,2,0
1342,1,0,1,0,0
1343,2,1,0,1,0
1344,0,0,0,0,1
1345,2,0,1,1,1
1346,0,1,0,1,0
1347,3,0,0,0,1
1348,3,0,0,0,1
1349,0,0,1,0,0
1350,2,0,0,1,1
1351,1,1,2,0,0
1352,3,0,0,0,0
1353,1,1,1,0,0
1354,3,0,0,1,0
1355,1,0,0,0,2
1356,3,0,0,0,0
1357,3,0,0,0,0
1358,3,0,1,0,0
1359,1,0,1,0,0
1360,3,0,0,0,0
1361,0,2,0,1,0
1362,0,1,0,0,0
1363,0,0,0,0,0
1364,1,0,1,0,0
1365,3,0,1,1,0
1366,0,1,0,0,0
1367,1,0,1,1,0
1368,2,0,0,1,2
1369,3,0,0,1,0
1370,0,0,0,1,0
1371,2,0,0,1,0
1372,0,0,0,1,0
1373,1,0,0,0,0
1374,1,0,0,0,0
1375,3,1,0,0,0
1376,3,0,2,0,1
1377,2,0,0,0,3
1378,2,0,1,0,0
1379,3,0,0,1,1
1380,3,1,0,0,0
1381,2,0,0,0,1
1382,0,1,0,0,0
1383,1,0,1,0,0
1384,3,1,1,1,0
1385,3,1,1,0,1
1386,0,0,1,0,1
1387,1,2,0,1,0
1388,3,0,1,0,0
1389,1,1,0,0,0
1390,3,1,0,0,0
1391,2,0,0,1,0
1392,3,0,1,0,0
1393,2,0,0,1,0
1394,0,0,1,0,0
1395,1,0,0,0,1
1396,3,0,1,0,2
1397,1,0,1,1,0
1398,1,0,0,0,0
1399,2,0,0,0,0
1400,1,0,0,0,0
1401,3,1,1,1,0
1402,2,0,0,2,2
1403,2,0,0,0,0
1404,3,0,0,0,1
1405,3,0,0,0,2
1406,0,0,0,0,0
1407,3,0,0,0,1
1408,0,1,1,0,0
1409,3,0,1,0,1
1410,2,0,0,1,0
1411,1,1,0,0,0
1412,3,0,0,0,2
1413,1,1,1,0,0
1414,0,0,0,1,0
1415,3,0,0,0,0
1416,3,0,1,1,0
1417,1,1,1,1,0
1418,3,0,0,0,0
1419,0,0,1,2,0
1420,2,0,1,0,0
1421,3,0,0,0,0
1422,3,0,0,0,1
1423,0,0,0,0,0
1424,3,0,1,0,0
1425,1,0,0,0,0
1426,3,1,0,0,0
1427,2,0,0,2,1
1428,2,0,0,1,1
1429,0,1,1,0,0
1430,3,0,0,0,0
1431,0,0,0,0,1
1432,3,0,0,0,1
1433,2,1,1,1,0
1434,0,1,1,0,0
1435,2,0,0,1,0
1436,2,0,1,0,1
1437,1,0,1,0,0
1438,0,1,0,1,0
1439,3,0,1,0,1
1440,2,0,0,0,0
1441,0,0,0,0,0
1442,0,1,0,0,0
1443,3,0,0,0,0
1444,1,0,0,1,1
1445,1,0,0,0,0
1446,2,0,0,1,0
1447,2,0,1,0,0
1448,1,0,0,0,0
1449,1,0,0,0,0
1450,0,0,1,0,0
1451,1,0,0,1,0
1452,0,0,0,2,1
1453,3,0,0,1,1
1454,3,0,0,1,0
1455,3,1,0,0,2
1456,2,0,0,1,0
1457,1,2,0,0,0
1458,1,0,1,0,1
1459,2,0,0,0,1
1460,0,1,0,0,1
1461,3,0,1,1,0
1462,3,2,0,0,1
1463,3,1,0,0,0
1464,0,0,0,1,1
1465,1,0,0,0,0
1466,2,1,1,0,0
1467,3,1,0,0,0
1468,1,1,1,0,0
1469,0,0,1,0,1
1470,1,0,0,0,0
1471,2,0,0,0,0
1472,2,0,0,2,0
1473,0,0,0,0,0
1474,0,1,0,0,0
1475,2,1,0,1,0
1476,2,0,2,1,1
1477,1,1,0,1,0
1478,0,0,0,1,0
1479,3,0,0,0,0
1480,2,0,1,1,0
1481,0,1,0,0,1
1482,2,0,1,0,1
1483,0,0,0,0,2
1484,3,0,0,0,0
1485,1,0,1,0,0
1486,1,1,0,0,0
1487,3,0,0,1,0
1488,2,2,1,0,0
1489,2,0,0,1,0
1490,1,0,0,0,0
1491,1,1,0,0,2
1492,3,0,0,0,3
1493,1,1,0,0,0
1494,1,0,0,0,0
1495,2,0,0,0,0
1496,0,1,0,0,0
1497,2,1,0,1,1
1498,3,1,1,0,0
1499,3,0,0,0,0
1500,2,0,0,0,0
1501,2,1,0,0,1
1502,0,0,1,0,0
1503,3,0,0,0,1
1504,3,0,1,0,0
1505,3,0,0,0,1
1506,0,0,1,0,0
1507,1,1,0,0,1
1508,3,0,0,0,1
1509,2,0,2,1,0
1510,2,0,0,0,0
1511,3,1,0,1,0
1512,2,0,1,0,2
1513,2,0,0,1,0
1514,3,0,0,1,0
1515,3,1,0,0,0
1516,1,0,0,0,0
1517,3,0,0,0,1
1518,2,1,1,0,0
1519,2,1,0,0,1
1520,0,1,0,0,0
1521,3,0,1,0,0
1522,0,2,0,1,0
1523,1,0,1,1,0
1524,3,0,2,0,1
1525,1,0,1,0,1
1526,0,1,0,0,0
1527,3,0,0,0,1
1528,3,1,1,0,0
1529,0,1,0,0,1
1530,0,0,0,0,0
1531,0,0,0,1,0
1532,0,1,0,0,0
1533,2,0,1,0,0
1534,0,0,0,0,0
1535,2,1,0,0,0
1536,0,1,0,0,0
1537,3,0,0,0,1
1538,3,0,1,0,0
1539,0,1,0,0,0
1540,0,0,0,1,0
1541,1,0,2,0,0
1542,0,0,0,0,0
1543,2,1,1,0,0
1544,2,1,1,0,0
1545,1,0,0,0,0
1546,2,1,0,1,1
1547,3,0,1,1,1
1548,1,0,1,2,0
1549,3,1,0,1,0
1550,3,0,1,0,1
1551,0,0,0,0,0
1552,2,0,1,0,0
1553,2,0,0,0,0
1554,2,0,0,1,1
1555,2,0,1,1,0
1556,3,0,0,0,0
1557,0,0,1,0,0
1558,3,0,0,2,0
1559,2,0,1,0,0
1560,0,0,0,0,0
1561,3,1,1,0,0
1562,1,0,1,0,0
1563,1,0,0,0,0
1564,1,0,1,1,0
1565,3,0,0,0,1
1566,2,0,0,0,2
1567,3,1,0,0,0
1568,1,0,0,0,0
1569,1,0,0,0,1
1570,0,1,0,0,0
1571,0,0,0,0,0
1572,3,0,0,0,0
1573,2,0,0,1,0
1574,1,0,0,2,0
1575,0,2,1,0,0
1576,2,0,0,2,0
1577,3,1,0,0,0
1578,0,1,0,1,1
1579,2,0,0,0,1
1580,0,1,0,0,0
1581,3,1,0,0,0
1582,3,1,1,1,0
1583,1,0,0,0,0
1584,1,0,0,0,1
1585,2,0,0,1,0
1586,2,0,0,0,0
1587,2,0,0,1,0
1588,0,0,2,0,1
1589,1,0,0,0,0
1590,2,0,0,0,0
1591,2,0,0,0,1
1592,3,0,0,1,2
1593,3,0,0,0,1
1594,0,0,0,0,0
1595,0,1,0,0,0
1596,0,0,3,0,0
1597,1,1,0,0,0
1598,2,0,0,0,0
1599,1,0,1,1,0
1600,3,1,0,0,1
1601,2,1,0,1,1
1602,2,0,0,0,0
1603,1,0,1,0,1
1604,2,1,0,0,1
1605,1,2,1,0,1
1606,2,1,0,1,0
1607,0,0,0,1,0
1608,2,0,1,0,1
1609,1,1,0,0,1
1610,1,1,0,0,1
1611,1,0,0,0,0
1612,1,0,0,1,0
1613,2,0,0,1,2
1614,2,1,0,2,0
1615,1,0,1,1,0
1616,0,0,0,0,1
1617,1,0,1,0,1
1618,1,0,0,0,1
1619,0,0,0,2,1
1620,3,0,0,0,0
1621,1,0,0,1,1
1622,3,1,0,0,0
1623,0,1,0,1,0
1624,1,0,1,1,0
1625,1,0,1,0,0
1626,3,1,0,0,1
1627,3,0,0,0,0
1628,3,0,1,0,0
1629,0,0,0,0,0
1630,3,1,0,1,1
1631,1,0,2,1,0
1632,1,0,0,1,0
1633,1,0,1,0,1
1634,1,0,1,0,0
1635,1,0,0,0,1
1636,3,1,0,1,1
1637,0,0,0,0,0
1638,1,0,0,0,1
1639,3,0,0,0,1
1640,2,0,0,2,1
1641,2,1,0,0,0
1642,3,1,0,0,1
1643,0,1,0,0,0
1644,3,0,0,0,1
1645,2,1,0,0,0
1646,0,1,0,0,1
1647,1,0,0,0,0
1648,3,1,1,0,0
1649,3,0,0,0,1
1650,1,0,0,0,1
1651,3,0,2,0,0
1652,1,0,0,0,0
1653,0,0,1,0,0
1654,0,0,0,1,1
1655,3,1,1,0,0
1656,2,0,1,1,0
1657,0,1,0,0,0
1658,3,1,0,0,1
1659,0,0,1,0,0
1660,2,0,0,0,0
1661,1,1,0,0,1
1662,1,0,2,0,1
1663,3,1,2,0,0
1664,1,1,1,0,0
1665,2,0,0,1,0
1666,0,1,0,0,0
1667,2,0,0,1,0
1668,1,0,0,0,0
1669,3,0,1,0,0
1670,3,0,0,0,1
1671,0,1,0,1,0
1672,0,0,1,0,0
1673,1,1,0,0,1
1674,3,1,1,0,1
1675,0,0,0,0,1
1676,0,0,1,0,0
1677,0,1,0,0,0
1678,0,0,0,0,0
1679,1,0,2,0,0
1680,3,0,0,1,1
1681,1,1,0,0,1
1682,1,1,0,0,0
1683,3,0,0,0,0
1684,3,0,0,0,0
1685,0,0,1,0,0
1686,1,0,0,0,0
1687,3,0,1,1,0
1688,3,1,1,0,0
1689,3,0,0,0,0
1690,0,0,1,0,0
1691,1,0,0,0,0
1692,2,0,2,0,0
1693,3,0,0,0,0
1694,1,0,0,1,1
1695,1,0,0,0,1
1696,3,0,0,0,0
1697,2,0,0,1,0
1698,0,0,2,1,0
1699,0,2,0,0,1
1700,0,1,0,1,1
1701,2,1,1,0,1
1702,3,0,0,2,0
1703,3,1,0,0,1
1704,3,0,0,1,0
1705,1,0,1,0,1
1706,3,1,1,1,1
1707,0,2,1,1,0
1708,0,0,0,0,0
1709,3,0,0,0,0
1710,0,1,0,0,0
1711,2,0,0,0,0
1712,1,0,1,0,0
1713,3,0,0,0,0
1714,2,1,1,0,0
1715,2,0,0,2,0
1716,2,0,0,0,0
1717,3,0,1,0,0
1718,3,0,0,0,1
1719,1,0,0,1,0
1720,0,1,0,0,1
1721,3,0,0,1,1
1722,1,0,0,1,1
1723,2,0,1,1,0
1724,1,0,2,0,0
1725,1,1,1,0,1
1726,1,0,1,0,0
1727,3,1,1,0,1
1728,1,0,1,1,0
1729,3,0,0,0,1
1730,2,0,0,0,1
1731,1,0,1,1,0
1732,1,1,0,1,1
1733,3,0,0,0,0
1734,0,0,0,0,0
1735,2,1,0,0,0
1736,2,1,1,0,0
1737,0,0,1,0,0
1738,3,1,0,0,0
1739,0,0,1,1,0
1740,1,0,0,2,0
1741,1,0,0,0,0
1742,2,0,2,0,1
1743,3,0,0,0,1
1744,1,0,0,1,0
1745,3,1,1,0,0
1746,0,0,1,1,0
1747,0,0,2,0,0
1748,3,0,1,0,0
1749,3,1,0,0,2
1750,2,1,0,0,1
1751,1,0,0,1,0
1752,2,0,0,0,0
1753,3,0,0,0,0
1754,2,0,0,1,0
1755,1,0,2,0,0
1756,3,0,0,0,1
1757,2,0,0,0,0
1758,0,0,0,0,0
1759,3,2,0,0,0
1760,0,1,1,0,1
1761,3,0,0,0,1
1762,2,1,0,0,1
1763,0,2,2,0,0
1764,3,0,0,1,0
1765,2,0,0,0,0
1766,0,0,1,0,1
1767,1,0,0,1,0
1768,3,0,0,0,3
1769,3,0,1,1,1
1770,0,2,1,0,0
1771,0,1,0,0,1
1772,1,0,1,0,0
1773,1,0,2,0,1
1774,1,0,0,0,0
1775,3,2,1,0,0
1776,1,0,0,0,0
1777,1,0,0,0,0
1778,1,0,0,0,0
1779,0,1,1,0,0
1780,2,0,0,1,1
1781,3,0,0,0,1
1782,3,1,0,0,0
1783,0,0,0,2,0
1784,0,0,0,0,0
1785,2,0,0,0,0
1786,1,1,0,0,0
1787,2,0,0,0,0
1788,1,0,0,0,1
1789,1,0,0,0,1
1790,0,0,0,0,1
1791,1,0,0,0,0
1792,0,1,0,0,0
1793,2,1,2,0,0
1794,1,0,2,0,0
1795,3,0,0,1,1
1796,1,1,1,1,0
1797,2,0,0,0,1
1798,0,0,0,0,1
1799,2,0,1,2,0
1800,3,1,0,0,1
1801,0,0,0,1,0
1802,3,0,2,1,1
1803,0,1,1,0,1
1804,2,0,1,1,1
1805,1,0,0,0,0
1806,2,0,0,0,0
1807,2,0,0,0,0
1808,1,0,1,1,0
1809,0,0,0,1,1
1810,0,2,1,0,0
1811,0,1,0,0,0
1812,0,0,0,1,0
1813,0,0,1,0,1
1814,0,0,0,1,0
1815,1,0,2,0,0
1816,2,1,0,0,1
1817,2,0,0,1,2
1818,0,0,1,1,1
1819,1,1,1,1,1
1820,0,0,0,0,1
1821,1,0,2,0,1
1822,2,0,0,0,0
1823,1,0,0,0,0
1824,0,1,0,1,1
1825,1,1,1,0,0
1826,3,0,0,0,1
1827,2,0,1,1,0
1828,2,1,0,0,0
1829,0,0,0,0,0
1830,1,1,0,0,0
1831,0,0,0,1,0
1832,1,0,1,1,1
1833,1,0,0,0,0
1834,2,0,0,1,1
1835,1,1,0,0,1
1836,1,0,1,1,1
1837,1,0,0,0,0
1838,1,0,0,0,0
1839,1,0,0,1,0
1840,2,1,1,0,0
1841,0,0,0,0,0
1842,1,0,0,1,0
1843,1,0,1,0,0
1844,1,0,1,0,0
1845,0,0,1,0,0
1846,3,0,0,0,0
1847,0,1,1,1,1
1848,3,0,0,0,0
1849,2,0,0,1,0
1850,0,1,1,2,0
1851,2,1,0,0,0
1852,1,0,1,0,0
1853,0,0,2,0,0
1854,3,0,1,0,0
1855,1,0,0,0,1
1856,1,1,0,0,0
1857,1,0,0,1,0
1858,1,0,0,0,0
1859,3,1,0,0,0
1860,1,0,0,0,0
1861,2,0,0,1,0
1862,0,0,0,0,1
1863,2,0,0,2,0
1864,2,0,0,1,0
1865,3,0,1,0,0
1866,0,2,0,1,0
1867,2,0,1,0,0
1868,1,0,0,0,0
1869,3,1,0,1,1
1870,0,0,0,0,0
1871,3,1,0,0,0
1872,2,0,0,0,0
1873,0,2,1,0,0
1874,1,0,0,1,0
1875,0,0,0,0,0
1876,0,0,0,0,0
1877,2,1,0,1,1
1878,1,2,0,0,1
1879,0,1,0,1,0
1880,3,1,0,0,0
1881,1,0,1,1,1
1882,2,0,0,0,0
1883,2,0,0,1,1
1884,2,1,0,2,0
1885,3,0,0,0,0
1886,1,1,0,0,1
1887,2,1,0,0,0
1888,0,0,0,0,0
1889,3,0,0,0,0
1890,1,0,0,0,0
1891,3,0,1,0,0
1892,1,0,0,0,1
1893,3,0,0,0,0
1894,1,0,1,0,1
1895,3,0,0,0,0
1896,2,0,1,0,0
1897,3,0,1,0,1
1898,0,1,0,0,1
1899,0,0,1,2,0
1900,3,0,0,0,0
1901,2,0,2,0,0
1902,1,0,0,0,1
1903,1,0,1,0,1
1904,0,1,1,1,0
1905,3,1,0,0,0
1906,0,1,0,0,1
1907,2,0,0,2,0
1908,1,0,2,0,1
1909,1,2,1,0,0
1910,0,1,0,0,0
1911,0,1,0,0,0
1912,2,1,0,0,0
1913,2,0,0,1,0
1914,3,0,2,0,0
1915,2,0,0,0,1
1916,0,0,2,0,0
1917,0,0,0,0,0
1918,3,1,0,0,0
1919,3,2,0,0,0
1920,2,0,1,1,0
1921,2,0,1,0,2
1922,2,0,0,0,0
1923,1,1,1,0,1
1924,3,0,0,1,0
1925,0,1,0,0,1
1926,2,1,0,0,1
1927,2,1,0,0,0
1928,2,1,0,0,0
1929,3,0,0,0,1
1930,2,0,0,0,0
1931,0,1,0,0,0
1932,3,1,1,0,1
1933,3,0,1,1,1
1934,2,0,0,0,0
1935,0,0,0,1,0
1936,1,1,1,0,0
1937,2,0,0,1,0
1938,3,1,0,0,0
1939,3,0,0,0,0
1940,0,2,0,0,0
1941,1,0,1,1,0
1942,2,0,0,1,0
1943,0,1,0,0,0
1944,2,0,0,0,1
1945,3,0,0,0,2
1946,0,0,0,1,0
1947,3,1,2,0,0
1948,1,0,1,1,0
1949,0,0,0,0,0
1950,0,0,0,1,0
1951,2,0,0,0,0
1952,0,1,1,0,0
1953,1,0,0,1,0
1954,2,2,0,0,1
1955,3,0,1,1,0
1956,0,1,0,0,0
1957,1,1,2,0,1
1958,2,1,1,1,0
1959,2,0,0,0,1
1960,0,0,1,1,0
1961,0,1,0,0,0
1962,2,0,0,2,0
1963,3,0,0,2,0
1964,0,0,1,1,0
1965,2,1,0,1,1
1966,1,0,1,0,0
1967,1,0,0,0,0
1968,0,1,1,0,0
1969,1,0,0,0,0
1970,1,0,0,2,0
1971,1,0,2,0,0
1972,0,1,0,1,0
1973,3,0,0,0,1
1974,2,0,1,1,0
1975,1,0,0,0,1
1976,2,1,0,2,0
1977,0,0,1,0,0
1978,2,0,0,0,0
1979,1,0,0,0,0
1980,2,0,0,1,0
1981,0,1,0,0,1
1982,2,0,0,1,0
1983,3,0,0,0,0
1984,0,0,0,1,1
1985,3,1,0,1,0
1986,3,0,0,1,1
1987,0,0,1,0,1
1988,2,0,0,1,2
1989,3,0,0,0,2
1990,2,0,1,0,0
1991,0,0,0,0,0
1992,2,1,0,1,0
1993,1,0,0,1,0
1994,1,1,1,0,0
1995,0,0,1,0,0
1996,2,0,0,0,1
1997,2,1,0,0,0
1998,1,0,0,0,0
1999,2,0,0,1,0
2000,2,0,1,1,0
2001,1,0,2,0,0
2002,3,0,0,0,1
2003,3,0,0,0,1
2004,2,1,0,1,1
2005,2,0,1,0,0
2006,3,2,0,0,0
2007,1,0,0,0,0
2008,3,0,0,0,1
2009,3,0,1,1,0
2010,3,0,0,0,0
2011,1,0,0,1,2
2012,1,1,0,0,1
2013,1,0,0,0,0
2014,2,0,0,0,1
2015,2,1,0,1,0
2016,3,1,1,0,0
2017,1,0,0,0,0
2018,1,1,0,0,0
2019,3,1,0,0,1
2020,3,0,1,0,0
2021,2,0,0,3,0
2022,0,1,0,0,1
2023,2,0,1,2,0
2024,0,0,0,0,0
2025,2,0,0,1,1
2026,3,0,2,0,0
2027,2,1,0,0,0
2028,0,2,0,0,2
2029,3,0,0,0,0
2030,0,0,0,0,1
2031,0,0,0,1,0
2032,3,1,0,0,0
2033,1,0,0,1,0
2034,2,0,1,0,0
2035,2,0,0,0,0
2036,3,1,0,0,0
2037,3,0,1,1,0
2038,2,0,1,0,1
2039,0,1,0,1,1
2040,2,0,0,2,0
2041,2,0,0,1,1
2042,3,1,0,0,0
2043,2,0,0,0,0
2044,3,0,0,0,0
2045,2,0,0,0,0
2046,0,1,0,1,0
2047,3,0,0,0,1
2048,2,1,0,0,0
2049,2,0,0,0,0
2050,3,0,0,0,1
2051,1,2,0,0,0
2052,0,1,0,1,0
2053,2,1,0,0,3
2054,1,0,1,0,0
2055,2,0,1,0,0
2056,2,0,0,0,1
2057,2,1,0,0,0
2058,2,1,1,0,0
2059,1,0,0,2,0
2060,0,1,0,0,1
2061,3,0,1,0,1
2062,0,0,1,0,0
2063,1,0,0,1,1
2064,3,0,0,1,1
2065,1,0,2,0,0
2066,3,0,0,0,0
2067,3,1,1,0,1
2068,2,0,0,1,1
2069,0,0,1,0,1
2070,2,0,1,1,0
2071,0,0,0,1,0
2072,1,0,1,0,0
2073,3,0,0,0,0
2074,0,0,0,0,0
2075,1,1,0,0,0
2076,2,0,0,0,0
2077,0,0,0,0,0
2078,3,1,0,1,1
2079,2,0,0,0,1
2080,3,1,0,1,0
2081,1,0,1,0,0
2082,3,0,1,0,0
2083,3,0,0,1,0
2084,2,1,0,1,0
2085,0,0,2,0,0
2086,2,1,1,0,0
2087,3,1,0,0,0
2088,0,1,0,0,0
2089,0,0,0,0,1
2090,1,0,2,1,0
2091,2,0,0,1,1
2092,1,1,0,0,1
2093,1,0,0,0,0
2094,3,0,0,1,1
2095,0,0,0,1,1
2096,3,0,1,2,0
2097,1,0,0,0,0
2098,0,0,0,0,0
2099,2,1,1,0,0
2100,3,0,0,0,1
2101,0,0,0,0,0
2102,3,0,0,0,0
2103,3,0,0,0,0
2104,0,2,0,0,0
2105,1,0,0,0,1
2106,1,0,2,0,0
2107,1,0,0,0,1
2108,1,0,0,0,0
2109,2,0,0,0,0
2110,2,0,0,1,1
2111,3,0,0,0,1
2112,0,0,0,0,0
2113,3,1,1,0,0
2114,3,0,0,0,1
2115,1,1,2,0,0
2116,2,1,0,0,1
2117,3,2,0,0,0
2118,0,1,0,0,1
2119,3,0,1,0,1
2120,2,1,1,1,0
2121,0,0,0,2,1
2122,2,1,0,0,0
2123,3,1,0,0,1
2124,2,0,1,0,0
2125,2,0,0,0,0
2126,1,0,1,0,1
2127,0,0,0,1,1
2128,2,0,0,0,0
2129,3,0,0,0,1
2130,3,0,0,0,0
2131,2,2,0,0,0
2132,0,1,0,0,0
2133,0,0,0,1,0
2134,0,0,1,1,0
2135,1,0,0,0,1
2136,2,0,0,0,0
2137,1,0,0,0,2
2138,3,1,0,0,0
2139,1,0,0,1,0
2140,0,1,0,0,0
2141,0,0,1,1,1
2142,1,0,1,1,0
2143,1,0,0,0,0
2144,1,0,1,0,1
2145,1,1,0,0,1
2146,3,0,0,0,1
2147,0,1,0,0,1
2148,2,0,0,1,0
2149,1,0,0,2,0
2150,0,0,0,0,0
2151,3,0,1,1,1
2152,1,0,0,0,0
2153,0,0,0,1,1
2154,0,1,0,2,0
2155,3,1,0,0,0
2156,0,0,1,0,2
2157,3,0,0,0,0
2158,3,0,0,1,1
2159,0,1,0,1,0
2160,0,1,0,2,1
2161,2,0,1,0,1
2162,3,1,2,0,0
2163,1,0,0,0,0
2164,3,0,0,0,0
2165,0,1,0,0,0
2166,2,0,0,0,0
2167,0,1,0,0,0
2168,2,1,0,1,0
2169,1,0,0,1,1
2170,2,1,0,1,1
2171,0,2,1,0,0
2172,1,0,2,0,0
2173,2,0,0,0,0
2174,3,0,0,0,0
2175,3,0,1,1,0
2176,3,0,0,1,0
2177,3,0,1,1,0
2178,1,0,1,0,0
2179,0,1,0,0,0
2180,1,1,0,0,0
2181,1,0,1,0,0
2182,2,0,0,1,0
2183,0,1,0,1,1
2184,0,1,0,1,0
2185,0,0,0,0,1
2186,3,0,0,0,1
2187,2,0,0,0,0
2188,0,0,1,1,0
2189,2,0,0,0,1
2190,0,0,3,0,0
2191,3,0,1,0,0
2192,2,1,0,0,0
2193,2,2,0,0,0
2194,2,0,0,0,0
2195,0,1,0,0,1
2196,0,0,0,0,1
2197,3,0,1,1,0
2198,0,0,1,0,0
2199,0,0,0,0,0
2200,0,0,0,2,0
2201,1,1,0,1,0
2202,3,1,0,0,0
2203,3,0,0,0,0
2204,2,1,0,0,1
2205,1,0,1,0,0
2206,3,0,0,0,0
2207,0,0,0,1,4
2208,2,0,0,1,0
2209,1,0,0,0,0
2210,0,1,1,0,0
2211,1,0,0,1,1
2212,3,1,0,0,1
